Region,Brott,År,Period,Antal
Upplands Väsby kommun,6 kap. Sexualbrott,2023 prel.,Sep,5
Upplands Väsby kommun,6 kap. Sexualbrott,2023 prel.,Okt,14
Upplands Väsby kommun,6 kap. Sexualbrott,2023 prel.,Nov,4
Upplands Väsby kommun,6 kap. Sexualbrott,2023 prel.,Dec,6
Upplands Väsby kommun,7 kap. Brott mot familj,2023 prel.,Jan,0
Upplands Väsby kommun,7 kap. Brott mot familj,2023 prel.,Feb,1
Upplands Väsby kommun,7 kap. Brott mot familj,2023 prel.,Mar,1
Upplands Väsby kommun,7 kap. Brott mot familj,2023 prel.,Apr,1
Upplands Väsby kommun,7 kap. Brott mot familj,2023 prel.,Maj,0
Upplands Väsby kommun,7 kap. Brott mot familj,2023 prel.,Jun,1
Upplands Väsby kommun,7 kap. Brott mot familj,2023 prel.,Jul,0
Upplands Väsby kommun,7 kap. Brott mot familj,2023 prel.,Aug,0
Upplands Väsby kommun,7 kap. Brott mot familj,2023 prel.,Sep,1
Upplands Väsby kommun,7 kap. Brott mot familj,2023 prel.,Okt,0
Upplands Väsby kommun,7 kap. Brott mot familj,2023 prel.,Nov,1
Upplands Väsby kommun,7 kap. Brott mot familj,2023 prel.,Dec,1
Vallentuna kommun,3-7 kap. Brott mot person,2023 prel.,Jan,37
Vallentuna kommun,3-7 kap. Brott mot person,2023 prel.,Feb,48
Vallentuna kommun,3-7 kap. Brott mot person,2023 prel.,Mar,54
Vallentuna kommun,3-7 kap. Brott mot person,2023 prel.,Apr,53
Vallentuna kommun,3-7 kap. Brott mot person,2023 prel.,Maj,38
Vallentuna kommun,3-7 kap. Brott mot person,2023 prel.,Jun,47
Vallentuna kommun,3-7 kap. Brott mot person,2023 prel.,Jul,78
Vallentuna kommun,3-7 kap. Brott mot person,2023 prel.,Aug,41
Vallentuna kommun,3-7 kap. Brott mot person,2023 prel.,Sep,49
Vallentuna kommun,3-7 kap. Brott mot person,2023 prel.,Okt,58
Vallentuna kommun,3-7 kap. Brott mot person,2023 prel.,Nov,59
Vallentuna kommun,3-7 kap. Brott mot person,2023 prel.,Dec,36
Vallentuna kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Jan,13
Vallentuna kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Feb,18
Vallentuna kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Mar,15
Vallentuna kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Apr,7
Vallentuna kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Maj,11
Vallentuna kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Jun,18
Vallentuna kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Jul,17
Vallentuna kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Aug,15
Vallentuna kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Sep,23
Vallentuna kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Okt,16
Vallentuna kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Nov,15
Vallentuna kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Dec,12
Vallentuna kommun,därav misshandel inkl. grov,2023 prel.,Jan,13
Vallentuna kommun,därav misshandel inkl. grov,2023 prel.,Feb,18
Vallentuna kommun,därav misshandel inkl. grov,2023 prel.,Mar,15
Vallentuna kommun,därav misshandel inkl. grov,2023 prel.,Apr,7
Vallentuna kommun,därav misshandel inkl. grov,2023 prel.,Maj,11
Vallentuna kommun,därav misshandel inkl. grov,2023 prel.,Jun,17
Vallentuna kommun,därav misshandel inkl. grov,2023 prel.,Jul,15
Vallentuna kommun,därav misshandel inkl. grov,2023 prel.,Aug,12
Vallentuna kommun,därav misshandel inkl. grov,2023 prel.,Sep,17
Vallentuna kommun,därav misshandel inkl. grov,2023 prel.,Okt,12
Vallentuna kommun,därav misshandel inkl. grov,2023 prel.,Nov,15
Vallentuna kommun,därav misshandel inkl. grov,2023 prel.,Dec,11
Vallentuna kommun,4 kap. Brott mot frihet och frid,2023 prel.,Jan,20
Vallentuna kommun,4 kap. Brott mot frihet och frid,2023 prel.,Feb,22
Vallentuna kommun,4 kap. Brott mot frihet och frid,2023 prel.,Mar,35
Vallentuna kommun,4 kap. Brott mot frihet och frid,2023 prel.,Apr,37
Vallentuna kommun,4 kap. Brott mot frihet och frid,2023 prel.,Maj,24
Vallentuna kommun,4 kap. Brott mot frihet och frid,2023 prel.,Jun,28
Vallentuna kommun,4 kap. Brott mot frihet och frid,2023 prel.,Jul,48
Vallentuna kommun,4 kap. Brott mot frihet och frid,2023 prel.,Aug,22
Vallentuna kommun,4 kap. Brott mot frihet och frid,2023 prel.,Sep,23
Vallentuna kommun,4 kap. Brott mot frihet och frid,2023 prel.,Okt,40
Vallentuna kommun,4 kap. Brott mot frihet och frid,2023 prel.,Nov,33
Vallentuna kommun,4 kap. Brott mot frihet och frid,2023 prel.,Dec,22
Vallentuna kommun,5 kap. Ärekränkningsbrott,2023 prel.,Jan,1
Vallentuna kommun,5 kap. Ärekränkningsbrott,2023 prel.,Feb,1
Vallentuna kommun,5 kap. Ärekränkningsbrott,2023 prel.,Mar,0
Vallentuna kommun,5 kap. Ärekränkningsbrott,2023 prel.,Apr,2
Vallentuna kommun,5 kap. Ärekränkningsbrott,2023 prel.,Maj,3
Vallentuna kommun,5 kap. Ärekränkningsbrott,2023 prel.,Jun,1
Vallentuna kommun,5 kap. Ärekränkningsbrott,2023 prel.,Jul,7
Vallentuna kommun,5 kap. Ärekränkningsbrott,2023 prel.,Aug,0
Vallentuna kommun,5 kap. Ärekränkningsbrott,2023 prel.,Sep,0
Vallentuna kommun,5 kap. Ärekränkningsbrott,2023 prel.,Okt,0
Vallentuna kommun,5 kap. Ärekränkningsbrott,2023 prel.,Nov,5
Vallentuna kommun,5 kap. Ärekränkningsbrott,2023 prel.,Dec,0
Vallentuna kommun,6 kap. Sexualbrott,2023 prel.,Jan,3
Vallentuna kommun,6 kap. Sexualbrott,2023 prel.,Feb,7
Vallentuna kommun,6 kap. Sexualbrott,2023 prel.,Mar,4
Vallentuna kommun,6 kap. Sexualbrott,2023 prel.,Apr,6
Vallentuna kommun,6 kap. Sexualbrott,2023 prel.,Maj,0
Vallentuna kommun,6 kap. Sexualbrott,2023 prel.,Jun,0
Vallentuna kommun,6 kap. Sexualbrott,2023 prel.,Jul,5
Vallentuna kommun,6 kap. Sexualbrott,2023 prel.,Aug,2
Vallentuna kommun,6 kap. Sexualbrott,2023 prel.,Sep,3
Vallentuna kommun,6 kap. Sexualbrott,2023 prel.,Okt,2
Vallentuna kommun,6 kap. Sexualbrott,2023 prel.,Nov,6
Vallentuna kommun,6 kap. Sexualbrott,2023 prel.,Dec,2
Vallentuna kommun,7 kap. Brott mot familj,2023 prel.,Jan,0
Vallentuna kommun,7 kap. Brott mot familj,2023 prel.,Feb,0
Vallentuna kommun,7 kap. Brott mot familj,2023 prel.,Mar,0
Vallentuna kommun,7 kap. Brott mot familj,2023 prel.,Apr,1
Vallentuna kommun,7 kap. Brott mot familj,2023 prel.,Maj,0
Vallentuna kommun,7 kap. Brott mot familj,2023 prel.,Jun,0
Vallentuna kommun,7 kap. Brott mot familj,2023 prel.,Jul,1
Vallentuna kommun,7 kap. Brott mot familj,2023 prel.,Aug,2
Vallentuna kommun,7 kap. Brott mot familj,2023 prel.,Sep,0
Vallentuna kommun,7 kap. Brott mot familj,2023 prel.,Okt,0
Vallentuna kommun,7 kap. Brott mot familj,2023 prel.,Nov,0
Vallentuna kommun,7 kap. Brott mot familj,2023 prel.,Dec,0
Vaxholm kommun,3-7 kap. Brott mot person,2023 prel.,Jan,2
Vaxholm kommun,3-7 kap. Brott mot person,2023 prel.,Feb,6
Vaxholm kommun,3-7 kap. Brott mot person,2023 prel.,Mar,10
Vaxholm kommun,3-7 kap. Brott mot person,2023 prel.,Apr,23
Vaxholm kommun,3-7 kap. Brott mot person,2023 prel.,Maj,18
Vaxholm kommun,3-7 kap. Brott mot person,2023 prel.,Jun,20
Vaxholm kommun,3-7 kap. Brott mot person,2023 prel.,Jul,7
Vaxholm kommun,3-7 kap. Brott mot person,2023 prel.,Aug,10
Vaxholm kommun,3-7 kap. Brott mot person,2023 prel.,Sep,22
Vaxholm kommun,3-7 kap. Brott mot person,2023 prel.,Okt,13
Vaxholm kommun,3-7 kap. Brott mot person,2023 prel.,Nov,10
Vaxholm kommun,3-7 kap. Brott mot person,2023 prel.,Dec,9
Vaxholm kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Jan,0
Vaxholm kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Feb,2
Vaxholm kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Mar,2
Vaxholm kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Apr,7
Vaxholm kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Maj,7
Vaxholm kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Jun,8
Vaxholm kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Jul,2
Vaxholm kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Aug,3
Vaxholm kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Sep,8
Vaxholm kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Okt,0
Vaxholm kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Nov,0
Vaxholm kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Dec,2
Vaxholm kommun,därav misshandel inkl. grov,2023 prel.,Jan,0
Vaxholm kommun,därav misshandel inkl. grov,2023 prel.,Feb,2
Vaxholm kommun,därav misshandel inkl. grov,2023 prel.,Mar,1
Vaxholm kommun,därav misshandel inkl. grov,2023 prel.,Apr,7
Vaxholm kommun,därav misshandel inkl. grov,2023 prel.,Maj,7
Vaxholm kommun,därav misshandel inkl. grov,2023 prel.,Jun,6
Vaxholm kommun,därav misshandel inkl. grov,2023 prel.,Jul,2
Vaxholm kommun,därav misshandel inkl. grov,2023 prel.,Aug,3
Vaxholm kommun,därav misshandel inkl. grov,2023 prel.,Sep,7
Vaxholm kommun,därav misshandel inkl. grov,2023 prel.,Okt,0
Vaxholm kommun,därav misshandel inkl. grov,2023 prel.,Nov,0
Vaxholm kommun,därav misshandel inkl. grov,2023 prel.,Dec,2
Vaxholm kommun,4 kap. Brott mot frihet och frid,2023 prel.,Jan,1
Vaxholm kommun,4 kap. Brott mot frihet och frid,2023 prel.,Feb,3
Vaxholm kommun,4 kap. Brott mot frihet och frid,2023 prel.,Mar,8
Vaxholm kommun,4 kap. Brott mot frihet och frid,2023 prel.,Apr,13
Vaxholm kommun,4 kap. Brott mot frihet och frid,2023 prel.,Maj,11
Vaxholm kommun,4 kap. Brott mot frihet och frid,2023 prel.,Jun,11
Vaxholm kommun,4 kap. Brott mot frihet och frid,2023 prel.,Jul,5
Vaxholm kommun,4 kap. Brott mot frihet och frid,2023 prel.,Aug,4
Vaxholm kommun,4 kap. Brott mot frihet och frid,2023 prel.,Sep,14
Vaxholm kommun,4 kap. Brott mot frihet och frid,2023 prel.,Okt,12
Vaxholm kommun,4 kap. Brott mot frihet och frid,2023 prel.,Nov,7
Vaxholm kommun,4 kap. Brott mot frihet och frid,2023 prel.,Dec,7
Vaxholm kommun,5 kap. Ärekränkningsbrott,2023 prel.,Jan,0
Vaxholm kommun,5 kap. Ärekränkningsbrott,2023 prel.,Feb,0
Vaxholm kommun,5 kap. Ärekränkningsbrott,2023 prel.,Mar,0
Vaxholm kommun,5 kap. Ärekränkningsbrott,2023 prel.,Apr,0
Vaxholm kommun,5 kap. Ärekränkningsbrott,2023 prel.,Maj,0
Vaxholm kommun,5 kap. Ärekränkningsbrott,2023 prel.,Jun,1
Vaxholm kommun,5 kap. Ärekränkningsbrott,2023 prel.,Jul,0
Vaxholm kommun,5 kap. Ärekränkningsbrott,2023 prel.,Aug,2
Vaxholm kommun,5 kap. Ärekränkningsbrott,2023 prel.,Sep,0
Vaxholm kommun,5 kap. Ärekränkningsbrott,2023 prel.,Okt,0
Vaxholm kommun,5 kap. Ärekränkningsbrott,2023 prel.,Nov,1
Vaxholm kommun,5 kap. Ärekränkningsbrott,2023 prel.,Dec,0
Vaxholm kommun,6 kap. Sexualbrott,2023 prel.,Jan,1
Vaxholm kommun,6 kap. Sexualbrott,2023 prel.,Feb,1
Vaxholm kommun,6 kap. Sexualbrott,2023 prel.,Mar,0
Vaxholm kommun,6 kap. Sexualbrott,2023 prel.,Apr,3
Vaxholm kommun,6 kap. Sexualbrott,2023 prel.,Maj,0
Vaxholm kommun,6 kap. Sexualbrott,2023 prel.,Jun,0
Vaxholm kommun,6 kap. Sexualbrott,2023 prel.,Jul,0
Vaxholm kommun,6 kap. Sexualbrott,2023 prel.,Aug,1
Vaxholm kommun,6 kap. Sexualbrott,2023 prel.,Sep,0
Vaxholm kommun,6 kap. Sexualbrott,2023 prel.,Okt,1
Vaxholm kommun,6 kap. Sexualbrott,2023 prel.,Nov,1
Vaxholm kommun,6 kap. Sexualbrott,2023 prel.,Dec,0
Vaxholm kommun,7 kap. Brott mot familj,2023 prel.,Jan,0
Vaxholm kommun,7 kap. Brott mot familj,2023 prel.,Feb,0
Vaxholm kommun,7 kap. Brott mot familj,2023 prel.,Mar,0
Vaxholm kommun,7 kap. Brott mot familj,2023 prel.,Apr,0
Vaxholm kommun,7 kap. Brott mot familj,2023 prel.,Maj,0
Vaxholm kommun,7 kap. Brott mot familj,2023 prel.,Jun,0
Vaxholm kommun,7 kap. Brott mot familj,2023 prel.,Jul,0
Vaxholm kommun,7 kap. Brott mot familj,2023 prel.,Aug,0
Vaxholm kommun,7 kap. Brott mot familj,2023 prel.,Sep,0
Vaxholm kommun,7 kap. Brott mot familj,2023 prel.,Okt,0
Vaxholm kommun,7 kap. Brott mot familj,2023 prel.,Nov,1
Vaxholm kommun,7 kap. Brott mot familj,2023 prel.,Dec,0
Värmdö kommun,3-7 kap. Brott mot person,2023 prel.,Jan,79
Värmdö kommun,3-7 kap. Brott mot person,2023 prel.,Feb,65
Värmdö kommun,3-7 kap. Brott mot person,2023 prel.,Mar,64
Värmdö kommun,3-7 kap. Brott mot person,2023 prel.,Apr,53
Värmdö kommun,3-7 kap. Brott mot person,2023 prel.,Maj,62
Värmdö kommun,3-7 kap. Brott mot person,2023 prel.,Jun,78
Värmdö kommun,3-7 kap. Brott mot person,2023 prel.,Jul,77
Värmdö kommun,3-7 kap. Brott mot person,2023 prel.,Aug,68
Värmdö kommun,3-7 kap. Brott mot person,2023 prel.,Sep,75
Värmdö kommun,3-7 kap. Brott mot person,2023 prel.,Okt,54
Värmdö kommun,3-7 kap. Brott mot person,2023 prel.,Nov,88
Värmdö kommun,3-7 kap. Brott mot person,2023 prel.,Dec,82
Värmdö kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Jan,24
Värmdö kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Feb,15
Värmdö kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Mar,21
Värmdö kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Apr,13
Värmdö kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Maj,17
Värmdö kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Jun,27
Värmdö kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Jul,34
Värmdö kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Aug,20
Värmdö kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Sep,25
Värmdö kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Okt,16
Värmdö kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Nov,25
Värmdö kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Dec,20
Värmdö kommun,därav misshandel inkl. grov,2023 prel.,Jan,23
Värmdö kommun,därav misshandel inkl. grov,2023 prel.,Feb,15
Värmdö kommun,därav misshandel inkl. grov,2023 prel.,Mar,19
Värmdö kommun,därav misshandel inkl. grov,2023 prel.,Apr,10
Värmdö kommun,därav misshandel inkl. grov,2023 prel.,Maj,15
Värmdö kommun,därav misshandel inkl. grov,2023 prel.,Jun,26
Värmdö kommun,därav misshandel inkl. grov,2023 prel.,Jul,26
Värmdö kommun,därav misshandel inkl. grov,2023 prel.,Aug,15
Värmdö kommun,därav misshandel inkl. grov,2023 prel.,Sep,23
Värmdö kommun,därav misshandel inkl. grov,2023 prel.,Okt,14
Värmdö kommun,därav misshandel inkl. grov,2023 prel.,Nov,23
Värmdö kommun,därav misshandel inkl. grov,2023 prel.,Dec,19
Värmdö kommun,4 kap. Brott mot frihet och frid,2023 prel.,Jan,44
Värmdö kommun,4 kap. Brott mot frihet och frid,2023 prel.,Feb,46
Värmdö kommun,4 kap. Brott mot frihet och frid,2023 prel.,Mar,34
Värmdö kommun,4 kap. Brott mot frihet och frid,2023 prel.,Apr,34
Värmdö kommun,4 kap. Brott mot frihet och frid,2023 prel.,Maj,41
Värmdö kommun,4 kap. Brott mot frihet och frid,2023 prel.,Jun,40
Värmdö kommun,4 kap. Brott mot frihet och frid,2023 prel.,Jul,37
Värmdö kommun,4 kap. Brott mot frihet och frid,2023 prel.,Aug,44
Värmdö kommun,4 kap. Brott mot frihet och frid,2023 prel.,Sep,39
Värmdö kommun,4 kap. Brott mot frihet och frid,2023 prel.,Okt,37
Värmdö kommun,4 kap. Brott mot frihet och frid,2023 prel.,Nov,58
Värmdö kommun,4 kap. Brott mot frihet och frid,2023 prel.,Dec,55
Värmdö kommun,5 kap. Ärekränkningsbrott,2023 prel.,Jan,1
Värmdö kommun,5 kap. Ärekränkningsbrott,2023 prel.,Feb,0
Värmdö kommun,5 kap. Ärekränkningsbrott,2023 prel.,Mar,2
Värmdö kommun,5 kap. Ärekränkningsbrott,2023 prel.,Apr,1
Värmdö kommun,5 kap. Ärekränkningsbrott,2023 prel.,Maj,0
Värmdö kommun,5 kap. Ärekränkningsbrott,2023 prel.,Jun,0
Värmdö kommun,5 kap. Ärekränkningsbrott,2023 prel.,Jul,1
Värmdö kommun,5 kap. Ärekränkningsbrott,2023 prel.,Aug,0
Värmdö kommun,5 kap. Ärekränkningsbrott,2023 prel.,Sep,5
Värmdö kommun,5 kap. Ärekränkningsbrott,2023 prel.,Okt,1
Värmdö kommun,5 kap. Ärekränkningsbrott,2023 prel.,Nov,1
Värmdö kommun,5 kap. Ärekränkningsbrott,2023 prel.,Dec,5
Värmdö kommun,6 kap. Sexualbrott,2023 prel.,Jan,10
Värmdö kommun,6 kap. Sexualbrott,2023 prel.,Feb,4
Värmdö kommun,6 kap. Sexualbrott,2023 prel.,Mar,6
Värmdö kommun,6 kap. Sexualbrott,2023 prel.,Apr,5
Värmdö kommun,6 kap. Sexualbrott,2023 prel.,Maj,4
Värmdö kommun,6 kap. Sexualbrott,2023 prel.,Jun,10
Värmdö kommun,6 kap. Sexualbrott,2023 prel.,Jul,5
Värmdö kommun,6 kap. Sexualbrott,2023 prel.,Aug,4
Värmdö kommun,6 kap. Sexualbrott,2023 prel.,Sep,5
Värmdö kommun,6 kap. Sexualbrott,2023 prel.,Okt,0
Värmdö kommun,6 kap. Sexualbrott,2023 prel.,Nov,4
Värmdö kommun,6 kap. Sexualbrott,2023 prel.,Dec,2
Värmdö kommun,7 kap. Brott mot familj,2023 prel.,Jan,0
Värmdö kommun,7 kap. Brott mot familj,2023 prel.,Feb,0
Värmdö kommun,7 kap. Brott mot familj,2023 prel.,Mar,1
Värmdö kommun,7 kap. Brott mot familj,2023 prel.,Apr,0
Värmdö kommun,7 kap. Brott mot familj,2023 prel.,Maj,0
Värmdö kommun,7 kap. Brott mot familj,2023 prel.,Jun,1
Värmdö kommun,7 kap. Brott mot familj,2023 prel.,Jul,0
Värmdö kommun,7 kap. Brott mot familj,2023 prel.,Aug,0
Värmdö kommun,7 kap. Brott mot familj,2023 prel.,Sep,1
Värmdö kommun,7 kap. Brott mot familj,2023 prel.,Okt,0
Värmdö kommun,7 kap. Brott mot familj,2023 prel.,Nov,0
Värmdö kommun,7 kap. Brott mot familj,2023 prel.,Dec,0
Österåker kommun,3-7 kap. Brott mot person,2023 prel.,Jan,58
Österåker kommun,3-7 kap. Brott mot person,2023 prel.,Feb,77
Österåker kommun,3-7 kap. Brott mot person,2023 prel.,Mar,49
Österåker kommun,3-7 kap. Brott mot person,2023 prel.,Apr,69
Österåker kommun,3-7 kap. Brott mot person,2023 prel.,Maj,83
Österåker kommun,3-7 kap. Brott mot person,2023 prel.,Jun,56
Österåker kommun,3-7 kap. Brott mot person,2023 prel.,Jul,61
Österåker kommun,3-7 kap. Brott mot person,2023 prel.,Aug,67
Österåker kommun,3-7 kap. Brott mot person,2023 prel.,Sep,64
Österåker kommun,3-7 kap. Brott mot person,2023 prel.,Okt,57
Österåker kommun,3-7 kap. Brott mot person,2023 prel.,Nov,92
Österåker kommun,3-7 kap. Brott mot person,2023 prel.,Dec,63
Österåker kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Jan,31
Österåker kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Feb,21
Österåker kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Mar,23
Österåker kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Apr,28
Österåker kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Maj,27
Österåker kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Jun,18
Österåker kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Jul,19
Österåker kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Aug,16
Österåker kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Sep,22
Österåker kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Okt,20
Österåker kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Nov,20
Österåker kommun,3 kap. Brott mot liv och hälsa,2023 prel.,Dec,17
Österåker kommun,därav misshandel inkl. grov,2023 prel.,Jan,30
Österåker kommun,därav misshandel inkl. grov,2023 prel.,Feb,20
Österåker kommun,därav misshandel inkl. grov,2023 prel.,Mar,23
Österåker kommun,därav misshandel inkl. grov,2023 prel.,Apr,27
Österåker kommun,därav misshandel inkl. grov,2023 prel.,Maj,26
Österåker kommun,därav misshandel inkl. grov,2023 prel.,Jun,18
Österåker kommun,därav misshandel inkl. grov,2023 prel.,Jul,17
Österåker kommun,därav misshandel inkl. grov,2023 prel.,Aug,16
Österåker kommun,därav misshandel inkl. grov,2023 prel.,Sep,20
Österåker kommun,därav misshandel inkl. grov,2023 prel.,Okt,18
Österåker kommun,därav misshandel inkl. grov,2023 prel.,Nov,20
Österåker kommun,därav misshandel inkl. grov,2023 prel.,Dec,16
Österåker kommun,4 kap. Brott mot frihet och frid,2023 prel.,Jan,22
Österåker kommun,4 kap. Brott mot frihet och frid,2023 prel.,Feb,47
Österåker kommun,4 kap. Brott mot frihet och frid,2023 prel.,Mar,21
Österåker kommun,4 kap. Brott mot frihet och frid,2023 prel.,Apr,29
Österåker kommun,4 kap. Brott mot frihet och frid,2023 prel.,Maj,44
Österåker kommun,4 kap. Brott mot frihet och frid,2023 prel.,Jun,33
Österåker kommun,4 kap. Brott mot frihet och frid,2023 prel.,Jul,30
Österåker kommun,4 kap. Brott mot frihet och frid,2023 prel.,Aug,45
Österåker kommun,4 kap. Brott mot frihet och frid,2023 prel.,Sep,34
Österåker kommun,4 kap. Brott mot frihet och frid,2023 prel.,Okt,29
Österåker kommun,4 kap. Brott mot frihet och frid,2023 prel.,Nov,62
Österåker kommun,4 kap. Brott mot frihet och frid,2023 prel.,Dec,39
Österåker kommun,5 kap. Ärekränkningsbrott,2023 prel.,Jan,3
Österåker kommun,5 kap. Ärekränkningsbrott,2023 prel.,Feb,0
Österåker kommun,5 kap. Ärekränkningsbrott,2023 prel.,Mar,1
Österåker kommun,5 kap. Ärekränkningsbrott,2023 prel.,Apr,4
Österåker kommun,5 kap. Ärekränkningsbrott,2023 prel.,Maj,5
Österåker kommun,5 kap. Ärekränkningsbrott,2023 prel.,Jun,0
Österåker kommun,5 kap. Ärekränkningsbrott,2023 prel.,Jul,4
Österåker kommun,5 kap. Ärekränkningsbrott,2023 prel.,Aug,4
Österåker kommun,5 kap. Ärekränkningsbrott,2023 prel.,Sep,3
Österåker kommun,5 kap. Ärekränkningsbrott,2023 prel.,Okt,2
Österåker kommun,5 kap. Ärekränkningsbrott,2023 prel.,Nov,5
Österåker kommun,5 kap. Ärekränkningsbrott,2023 prel.,Dec,3
Österåker kommun,6 kap. Sexualbrott,2023 prel.,Jan,2
Österåker kommun,6 kap. Sexualbrott,2023 prel.,Feb,9
Österåker kommun,6 kap. Sexualbrott,2023 prel.,Mar,3
Österåker kommun,6 kap. Sexualbrott,2023 prel.,Apr,8
Österåker kommun,6 kap. Sexualbrott,2023 prel.,Maj,7
Österåker kommun,6 kap. Sexualbrott,2023 prel.,Jun,5
Österåker kommun,6 kap. Sexualbrott,2023 prel.,Jul,6
Österåker kommun,6 kap. Sexualbrott,2023 prel.,Aug,2
Österåker kommun,6 kap. Sexualbrott,2023 prel.,Sep,5
Österåker kommun,6 kap. Sexualbrott,2023 prel.,Okt,6
Österåker kommun,6 kap. Sexualbrott,2023 prel.,Nov,5
Österåker kommun,6 kap. Sexualbrott,2023 prel.,Dec,3
Österåker kommun,7 kap. Brott mot familj,2023 prel.,Jan,0
Österåker kommun,7 kap. Brott mot familj,2023 prel.,Feb,0
Österåker kommun,7 kap. Brott mot familj,2023 prel.,Mar,1
Österåker kommun,7 kap. Brott mot familj,2023 prel.,Apr,0
Österåker kommun,7 kap. Brott mot familj,2023 prel.,Maj,0
Österåker kommun,7 kap. Brott mot familj,2023 prel.,Jun,0
Österåker kommun,7 kap. Brott mot familj,2023 prel.,Jul,2
Österåker kommun,7 kap. Brott mot familj,2023 prel.,Aug,0
Österåker kommun,7 kap. Brott mot familj,2023 prel.,Sep,0
Österåker kommun,7 kap. Brott mot familj,2023 prel.,Okt,0
Österåker kommun,7 kap. Brott mot familj,2023 prel.,Nov,0
