Region;Brott;År;Period;Antal;/100 000 inv
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Nov;213;277;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Dec;140;182;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;61;79;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;51;66;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;64;83;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;65;85;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2022;Maj;58;75;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jun;64;83;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jul;80;104;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2022;Aug;76;99;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2022;Sep;66;86;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;76;99;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;80;104;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;62;81;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2022;Jan;56;73;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2022;Feb;46;60;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2022;Mar;63;82;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2022;Apr;62;81;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2022;Maj;55;72;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2022;Jun;62;81;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2022;Jul;75;98;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2022;Aug;71;92;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2022;Sep;65;85;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2022;Okt;74;96;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2022;Nov;75;98;
Stadsdelsområde Hässelby - Vällingby (Sthlm);därav misshandel inkl. grov;2022;Dec;57;74;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Jan;172;224;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Feb;153;199;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Mar;212;276;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Apr;184;239;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Maj;203;264;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Jun;201;261;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Jul;180;234;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Aug;186;242;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Sep;190;247;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Okt;167;217;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Nov;213;277;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Dec;140;182;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2022;Jan;98;127;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2022;Feb;90;117;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2022;Mar;130;169;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2022;Apr;103;134;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2022;Maj;116;151;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2022;Jun;117;152;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2022;Jul;85;111;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2022;Aug;93;121;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2022;Sep;103;134;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2022;Okt;85;111;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2022;Nov;114;148;
Stadsdelsområde Hässelby - Vällingby (Sthlm);4 kap. Brott mot frihet och frid;2022;Dec;67;87;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Jan;172;224;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Feb;153;199;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Mar;212;276;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Apr;184;239;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Maj;203;264;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Jun;201;261;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Jul;180;234;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Aug;186;242;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Sep;190;247;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Okt;167;217;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Nov;213;277;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Dec;140;182;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2022;Jan;4;5;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2022;Feb;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2022;Mar;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2022;Apr;5;7;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2022;Maj;4;5;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2022;Jun;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2022;Jul;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2022;Aug;3;4;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2022;Sep;6;8;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2022;Okt;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2022;Nov;7;9;
Stadsdelsområde Hässelby - Vällingby (Sthlm);5 kap. Ärekränkningsbrott;2022;Dec;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Jan;172;224;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Feb;153;199;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Mar;212;276;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Apr;184;239;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Maj;203;264;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Jun;201;261;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Jul;180;234;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Aug;186;242;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Sep;190;247;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Okt;167;217;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Nov;213;277;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Dec;140;182;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2022;Jan;8;10;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2022;Feb;10;13;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2022;Mar;16;21;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2022;Apr;10;13;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2022;Maj;25;33;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2022;Jun;17;22;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2022;Jul;14;18;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2022;Aug;13;17;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2022;Sep;12;16;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2022;Okt;6;8;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2022;Nov;10;13;
Stadsdelsområde Hässelby - Vällingby (Sthlm);6 kap. Sexualbrott;2022;Dec;7;9;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Jan;172;224;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Feb;153;199;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Mar;212;276;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Apr;184;239;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Maj;203;264;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Jun;201;261;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Jul;180;234;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Aug;186;242;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Sep;190;247;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Okt;167;217;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Nov;213;277;
Stadsdelsområde Hässelby - Vällingby (Sthlm);3-7 kap. Brott mot person;2022;Dec;140;182;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2022;Jan;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2022;Feb;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2022;Mar;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2022;Apr;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2022;Maj;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2022;Jun;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2022;Jul;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2022;Aug;1;1;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2022;Sep;3;4;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2022;Okt;0;0;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2022;Nov;2;3;
Stadsdelsområde Hässelby - Vällingby (Sthlm);7 kap. Brott mot familj;2022;Dec;2;3;
Stadsdelsområde Kungsholmen (Sthlm);Brott mot brottsbalken;2022;Jan;684;966;
Stadsdelsområde Kungsholmen (Sthlm);Brott mot brottsbalken;2022;Feb;737;1041;
Stadsdelsområde Kungsholmen (Sthlm);Brott mot brottsbalken;2022;Mar;808;1141;
Stadsdelsområde Kungsholmen (Sthlm);Brott mot brottsbalken;2022;Apr;659;931;
Stadsdelsområde Kungsholmen (Sthlm);Brott mot brottsbalken;2022;Maj;604;853;
Stadsdelsområde Kungsholmen (Sthlm);Brott mot brottsbalken;2022;Jun;762;1076;
Stadsdelsområde Kungsholmen (Sthlm);Brott mot brottsbalken;2022;Jul;652;921;
Stadsdelsområde Kungsholmen (Sthlm);Brott mot brottsbalken;2022;Aug;702;992;
Stadsdelsområde Kungsholmen (Sthlm);Brott mot brottsbalken;2022;Sep;711;1004;
Stadsdelsområde Kungsholmen (Sthlm);Brott mot brottsbalken;2022;Okt;762;1076;
Stadsdelsområde Kungsholmen (Sthlm);Brott mot brottsbalken;2022;Nov;1101;1555;
Stadsdelsområde Kungsholmen (Sthlm);Brott mot brottsbalken;2022;Dec;666;941;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jan;71;100;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Feb;98;138;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Mar;127;179;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Apr;113;160;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Maj;126;178;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jun;132;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jul;104;147;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Aug;132;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Sep;96;136;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Okt;108;153;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Nov;151;213;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Dec;128;181;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jan;71;100;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Feb;98;138;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Mar;127;179;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Apr;113;160;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Maj;126;178;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jun;132;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jul;104;147;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Aug;132;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Sep;96;136;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Okt;108;153;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Nov;151;213;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Dec;128;181;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;25;35;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;34;48;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;48;68;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;35;49;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Maj;49;69;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jun;48;68;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jul;34;48;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Aug;57;81;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Sep;36;51;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;43;61;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;59;83;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;48;68;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jan;71;100;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Feb;98;138;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Mar;127;179;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Apr;113;160;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Maj;126;178;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jun;132;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jul;104;147;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Aug;132;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Sep;96;136;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Okt;108;153;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Nov;151;213;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Dec;128;181;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jan;25;35;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Feb;34;48;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Mar;48;68;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Apr;35;49;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Maj;49;69;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jun;48;68;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Jul;34;48;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Aug;57;81;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Sep;36;51;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Okt;43;61;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Nov;59;83;
Stadsdelsområde Kungsholmen (Sthlm);3 kap. Brott mot liv och hälsa;2022;Dec;48;68;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2022;Jan;22;31;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2022;Feb;29;41;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2022;Mar;43;61;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2022;Apr;33;47;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2022;Maj;44;62;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2022;Jun;45;64;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2022;Jul;30;42;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2022;Aug;53;75;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2022;Sep;31;44;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2022;Okt;40;56;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2022;Nov;54;76;
Stadsdelsområde Kungsholmen (Sthlm);därav misshandel inkl. grov;2022;Dec;44;62;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jan;71;100;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Feb;98;138;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Mar;127;179;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Apr;113;160;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Maj;126;178;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jun;132;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jul;104;147;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Aug;132;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Sep;96;136;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Okt;108;153;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Nov;151;213;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Dec;128;181;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Jan;36;51;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Feb;49;69;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Mar;57;81;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Apr;60;85;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Maj;52;73;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Jun;70;99;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Jul;59;83;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Aug;62;88;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Sep;51;72;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Okt;48;68;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Nov;72;102;
Stadsdelsområde Kungsholmen (Sthlm);4 kap. Brott mot frihet och frid;2022;Dec;66;93;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jan;71;100;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Feb;98;138;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Mar;127;179;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Apr;113;160;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Maj;126;178;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jun;132;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jul;104;147;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Aug;132;186;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Sep;96;136;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Okt;108;153;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Nov;151;213;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Dec;128;181;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2022;Jan;2;3;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2022;Feb;3;4;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2022;Mar;9;13;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2022;Apr;4;6;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2022;Maj;5;7;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2022;Jun;2;3;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2022;Jul;1;1;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2022;Aug;3;4;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2022;Sep;0;0;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2022;Okt;1;1;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2022;Nov;3;4;
Stadsdelsområde Kungsholmen (Sthlm);5 kap. Ärekränkningsbrott;2022;Dec;6;8;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Jan;71;100;
Stadsdelsområde Kungsholmen (Sthlm);3-7 kap. Brott mot person;2022;Feb;98;138;
