Region,Year,Crime,Antal_lag_1,Antal_lag_2,Antal_lag_3,Antal_lag_4,Antal_lag_5,Antal_lag_6,Antal_lag_7,Antal_lag_8,Antal_lag_9,Antal_lag_10,Antal_lag_11,Antal_lag_12
1,2022,2,202.0,202.0,202.0,202.0,202.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0
1,2022,2,202.0,202.0,202.0,202.0,202.0,202.0,190.0,190.0,190.0,190.0,190.0,190.0
1,2022,2,202.0,202.0,202.0,202.0,202.0,202.0,202.0,190.0,190.0,190.0,190.0,190.0
1,2022,2,227.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,190.0,190.0,190.0,190.0
1,2022,2,227.0,227.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,190.0,190.0,190.0
1,2022,2,227.0,227.0,227.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,190.0,190.0
1,2022,2,227.0,227.0,227.0,227.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,190.0
1,2022,2,227.0,227.0,227.0,227.0,227.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0
1,2022,2,227.0,227.0,227.0,227.0,227.0,227.0,202.0,202.0,202.0,202.0,202.0,202.0
1,2022,2,227.0,227.0,227.0,227.0,227.0,227.0,227.0,202.0,202.0,202.0,202.0,202.0
1,2022,2,235.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,202.0,202.0,202.0,202.0
1,2022,2,235.0,235.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,202.0,202.0,202.0
1,2022,2,235.0,235.0,235.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,202.0,202.0
1,2022,2,235.0,235.0,235.0,235.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,202.0
1,2022,2,235.0,235.0,235.0,235.0,235.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0
1,2022,2,235.0,235.0,235.0,235.0,235.0,235.0,227.0,227.0,227.0,227.0,227.0,227.0
1,2022,2,235.0,235.0,235.0,235.0,235.0,235.0,235.0,227.0,227.0,227.0,227.0,227.0
1,2022,2,276.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,227.0,227.0,227.0,227.0
1,2022,2,276.0,276.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,227.0,227.0,227.0
1,2022,2,276.0,276.0,276.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,227.0,227.0
1,2022,2,276.0,276.0,276.0,276.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,227.0
1,2022,2,276.0,276.0,276.0,276.0,276.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0
1,2022,2,276.0,276.0,276.0,276.0,276.0,276.0,235.0,235.0,235.0,235.0,235.0,235.0
1,2022,2,276.0,276.0,276.0,276.0,276.0,276.0,276.0,235.0,235.0,235.0,235.0,235.0
1,2022,2,265.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,235.0,235.0,235.0,235.0
1,2022,2,265.0,265.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,235.0,235.0,235.0
1,2022,2,265.0,265.0,265.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,235.0,235.0
1,2022,2,265.0,265.0,265.0,265.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,235.0
1,2022,2,265.0,265.0,265.0,265.0,265.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0
1,2022,2,265.0,265.0,265.0,265.0,265.0,265.0,276.0,276.0,276.0,276.0,276.0,276.0
1,2022,2,265.0,265.0,265.0,265.0,265.0,265.0,265.0,276.0,276.0,276.0,276.0,276.0
1,2022,2,220.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,276.0,276.0,276.0,276.0
1,2022,2,220.0,220.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,276.0,276.0,276.0
1,2022,2,220.0,220.0,220.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,276.0,276.0
1,2022,2,220.0,220.0,220.0,220.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,276.0
1,2022,2,220.0,220.0,220.0,220.0,220.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0
1,2022,2,220.0,220.0,220.0,220.0,220.0,220.0,265.0,265.0,265.0,265.0,265.0,265.0
1,2022,2,220.0,220.0,220.0,220.0,220.0,220.0,220.0,265.0,265.0,265.0,265.0,265.0
1,2022,2,212.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,265.0,265.0,265.0,265.0
1,2022,2,212.0,212.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,265.0,265.0,265.0
1,2022,2,212.0,212.0,212.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,265.0,265.0
1,2022,2,212.0,212.0,212.0,212.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,265.0
1,2022,2,212.0,212.0,212.0,212.0,212.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0
1,2022,2,212.0,212.0,212.0,212.0,212.0,212.0,220.0,220.0,220.0,220.0,220.0,220.0
1,2022,2,212.0,212.0,212.0,212.0,212.0,212.0,212.0,220.0,220.0,220.0,220.0,220.0
1,2022,2,267.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,220.0,220.0,220.0,220.0
1,2022,2,267.0,267.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,220.0,220.0,220.0
1,2022,2,267.0,267.0,267.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,220.0,220.0
1,2022,2,267.0,267.0,267.0,267.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,220.0
1,2022,2,267.0,267.0,267.0,267.0,267.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0
1,2022,2,267.0,267.0,267.0,267.0,267.0,267.0,212.0,212.0,212.0,212.0,212.0,212.0
1,2022,2,267.0,267.0,267.0,267.0,267.0,267.0,267.0,212.0,212.0,212.0,212.0,212.0
1,2022,2,256.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,212.0,212.0,212.0,212.0
1,2022,2,256.0,256.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,212.0,212.0,212.0
1,2022,2,256.0,256.0,256.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,212.0,212.0
1,2022,2,256.0,256.0,256.0,256.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,212.0
1,2022,2,256.0,256.0,256.0,256.0,256.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0
1,2022,2,256.0,256.0,256.0,256.0,256.0,256.0,267.0,267.0,267.0,267.0,267.0,267.0
1,2022,2,256.0,256.0,256.0,256.0,256.0,256.0,256.0,267.0,267.0,267.0,267.0,267.0
1,2022,2,214.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,267.0,267.0,267.0,267.0
1,2022,2,214.0,214.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,267.0,267.0,267.0
1,2022,2,214.0,214.0,214.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,267.0,267.0
1,2022,2,214.0,214.0,214.0,214.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,267.0
1,2022,2,214.0,214.0,214.0,214.0,214.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0
1,2022,2,214.0,214.0,214.0,214.0,214.0,214.0,256.0,256.0,256.0,256.0,256.0,256.0
1,2022,2,214.0,214.0,214.0,214.0,214.0,214.0,214.0,256.0,256.0,256.0,256.0,256.0
1,2022,2,230.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,256.0,256.0,256.0,256.0
1,2022,2,230.0,230.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,256.0,256.0,256.0
1,2022,2,230.0,230.0,230.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,256.0,256.0
1,2022,2,230.0,230.0,230.0,230.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,256.0
1,2022,2,230.0,230.0,230.0,230.0,230.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0
1,2022,2,230.0,230.0,230.0,230.0,230.0,230.0,214.0,214.0,214.0,214.0,214.0,214.0
1,2023,2,230.0,230.0,230.0,230.0,230.0,230.0,230.0,214.0,214.0,214.0,214.0,214.0
1,2023,2,194.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,214.0,214.0,214.0,214.0
1,2023,2,194.0,194.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,214.0,214.0,214.0
1,2023,2,194.0,194.0,194.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,214.0,214.0
1,2023,2,194.0,194.0,194.0,194.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,214.0
1,2023,2,194.0,194.0,194.0,194.0,194.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0
1,2023,2,194.0,194.0,194.0,194.0,194.0,194.0,230.0,230.0,230.0,230.0,230.0,230.0
1,2023,2,194.0,194.0,194.0,194.0,194.0,194.0,194.0,230.0,230.0,230.0,230.0,230.0
1,2023,2,198.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,230.0,230.0,230.0,230.0
1,2023,2,198.0,198.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,230.0,230.0,230.0
1,2023,2,198.0,198.0,198.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,230.0,230.0
1,2023,2,198.0,198.0,198.0,198.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0,230.0
1,2023,2,198.0,198.0,198.0,198.0,198.0,194.0,194.0,194.0,194.0,194.0,194.0,194.0
1,2023,2,198.0,198.0,198.0,198.0,198.0,198.0,194.0,194.0,194.0,194.0,194.0,194.0
1,2023,2,198.0,198.0,198.0,198.0,198.0,198.0,198.0,194.0,194.0,194.0,194.0,194.0
1,2023,2,223.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,194.0,194.0,194.0,194.0
1,2023,2,223.0,223.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,194.0,194.0,194.0
1,2023,2,223.0,223.0,223.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,194.0,194.0
1,2023,2,223.0,223.0,223.0,223.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,194.0
1,2023,2,223.0,223.0,223.0,223.0,223.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0
1,2023,2,223.0,223.0,223.0,223.0,223.0,223.0,198.0,198.0,198.0,198.0,198.0,198.0
1,2023,2,223.0,223.0,223.0,223.0,223.0,223.0,223.0,198.0,198.0,198.0,198.0,198.0
1,2023,2,224.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,198.0,198.0,198.0,198.0
1,2023,2,224.0,224.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,198.0,198.0,198.0
1,2023,2,224.0,224.0,224.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,198.0,198.0
1,2023,2,224.0,224.0,224.0,224.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,198.0
1,2023,2,224.0,224.0,224.0,224.0,224.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0
1,2023,2,224.0,224.0,224.0,224.0,224.0,224.0,223.0,223.0,223.0,223.0,223.0,223.0
1,2023,2,224.0,224.0,224.0,224.0,224.0,224.0,224.0,223.0,223.0,223.0,223.0,223.0
1,2023,2,268.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,223.0,223.0,223.0,223.0
1,2023,2,268.0,268.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,223.0,223.0,223.0
1,2023,2,268.0,268.0,268.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,223.0,223.0
1,2023,2,268.0,268.0,268.0,268.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,223.0
1,2023,2,268.0,268.0,268.0,268.0,268.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0
1,2023,2,268.0,268.0,268.0,268.0,268.0,268.0,224.0,224.0,224.0,224.0,224.0,224.0
1,2023,2,268.0,268.0,268.0,268.0,268.0,268.0,268.0,224.0,224.0,224.0,224.0,224.0
1,2023,2,238.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,224.0,224.0,224.0,224.0
1,2023,2,238.0,238.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,224.0,224.0,224.0
1,2023,2,238.0,238.0,238.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,224.0,224.0
1,2023,2,238.0,238.0,238.0,238.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,224.0
1,2023,2,238.0,238.0,238.0,238.0,238.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0
1,2023,2,238.0,238.0,238.0,238.0,238.0,238.0,268.0,268.0,268.0,268.0,268.0,268.0
1,2023,2,238.0,238.0,238.0,238.0,238.0,238.0,238.0,268.0,268.0,268.0,268.0,268.0
1,2023,2,173.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,268.0,268.0,268.0,268.0
1,2023,2,173.0,173.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,268.0,268.0,268.0
1,2023,2,173.0,173.0,173.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,268.0,268.0
1,2023,2,173.0,173.0,173.0,173.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,268.0
1,2023,2,173.0,173.0,173.0,173.0,173.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0
1,2023,2,173.0,173.0,173.0,173.0,173.0,173.0,238.0,238.0,238.0,238.0,238.0,238.0
1,2023,2,173.0,173.0,173.0,173.0,173.0,173.0,173.0,238.0,238.0,238.0,238.0,238.0
1,2023,2,202.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,238.0,238.0,238.0,238.0
1,2023,2,202.0,202.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,238.0,238.0,238.0
1,2023,2,202.0,202.0,202.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,238.0,238.0
1,2023,2,202.0,202.0,202.0,202.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0,238.0
1,2023,2,202.0,202.0,202.0,202.0,202.0,173.0,173.0,173.0,173.0,173.0,173.0,173.0
1,2023,2,202.0,202.0,202.0,202.0,202.0,202.0,173.0,173.0,173.0,173.0,173.0,173.0
1,2023,2,202.0,202.0,202.0,202.0,202.0,202.0,202.0,173.0,173.0,173.0,173.0,173.0
1,2023,2,252.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,173.0,173.0,173.0,173.0
1,2023,2,252.0,252.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,173.0,173.0,173.0
1,2023,2,252.0,252.0,252.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,173.0,173.0
1,2023,2,252.0,252.0,252.0,252.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,173.0
1,2023,2,252.0,252.0,252.0,252.0,252.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0
1,2023,2,252.0,252.0,252.0,252.0,252.0,252.0,202.0,202.0,202.0,202.0,202.0,202.0
1,2023,2,252.0,252.0,252.0,252.0,252.0,252.0,252.0,202.0,202.0,202.0,202.0,202.0
1,2023,2,268.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,202.0,202.0,202.0,202.0
1,2023,2,268.0,268.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,202.0,202.0,202.0
1,2023,2,268.0,268.0,268.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,202.0,202.0
1,2023,2,268.0,268.0,268.0,268.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,202.0
1,2023,2,268.0,268.0,268.0,268.0,268.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0
1,2023,2,268.0,268.0,268.0,268.0,268.0,268.0,252.0,252.0,252.0,252.0,252.0,252.0
1,2023,2,268.0,268.0,268.0,268.0,268.0,268.0,268.0,252.0,252.0,252.0,252.0,252.0
1,2023,2,259.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,252.0,252.0,252.0,252.0
1,2023,2,259.0,259.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,252.0,252.0,252.0
1,2023,2,259.0,259.0,259.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,252.0,252.0
1,2023,2,259.0,259.0,259.0,259.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,252.0
1,2023,2,259.0,259.0,259.0,259.0,259.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0
1,2023,2,259.0,259.0,259.0,259.0,259.0,259.0,268.0,268.0,268.0,268.0,268.0,268.0
1,2023,2,259.0,259.0,259.0,259.0,259.0,259.0,259.0,268.0,268.0,268.0,268.0,268.0
1,2023,2,244.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,268.0,268.0,268.0,268.0
1,2023,2,244.0,244.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,268.0,268.0,268.0
1,2023,2,244.0,244.0,244.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,268.0,268.0
1,2023,2,244.0,244.0,244.0,244.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,268.0
1,2023,2,244.0,244.0,244.0,244.0,244.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0
1,2023,2,244.0,244.0,244.0,244.0,244.0,244.0,259.0,259.0,259.0,259.0,259.0,259.0
1,2021,3,122.0,92.0,120.0,107.0,92.0,121.0,139.0,102.0,126.0,120.0,116.0,141.0
1,2021,3,122.0,122.0,92.0,120.0,107.0,92.0,121.0,139.0,102.0,126.0,120.0,116.0
1,2021,3,112.0,122.0,122.0,92.0,120.0,107.0,92.0,121.0,139.0,102.0,126.0,120.0
1,2021,3,98.0,112.0,122.0,122.0,92.0,120.0,107.0,92.0,121.0,139.0,102.0,126.0
1,2021,3,120.0,98.0,112.0,122.0,122.0,92.0,120.0,107.0,92.0,121.0,139.0,102.0
1,2021,3,130.0,120.0,98.0,112.0,122.0,122.0,92.0,120.0,107.0,92.0,121.0,139.0
1,2021,3,109.0,130.0,120.0,98.0,112.0,122.0,122.0,92.0,120.0,107.0,92.0,121.0
1,2021,3,124.0,109.0,130.0,120.0,98.0,112.0,122.0,122.0,92.0,120.0,107.0,92.0
1,2021,3,107.0,124.0,109.0,130.0,120.0,98.0,112.0,122.0,122.0,92.0,120.0,107.0
1,2021,3,127.0,107.0,124.0,109.0,130.0,120.0,98.0,112.0,122.0,122.0,92.0,120.0
1,2021,3,145.0,127.0,107.0,124.0,109.0,130.0,120.0,98.0,112.0,122.0,122.0,92.0
1,2021,3,111.0,145.0,127.0,107.0,124.0,109.0,130.0,120.0,98.0,112.0,122.0,122.0
1,2022,3,116.0,111.0,145.0,127.0,107.0,124.0,109.0,130.0,120.0,98.0,112.0,122.0
1,2022,3,109.0,116.0,111.0,145.0,127.0,107.0,124.0,109.0,130.0,120.0,98.0,112.0
1,2022,3,105.0,109.0,116.0,111.0,145.0,127.0,107.0,124.0,109.0,130.0,120.0,98.0
1,2022,3,137.0,105.0,109.0,116.0,111.0,145.0,127.0,107.0,124.0,109.0,130.0,120.0
1,2022,3,141.0,137.0,105.0,109.0,116.0,111.0,145.0,127.0,107.0,124.0,109.0,130.0
1,2022,3,140.0,141.0,137.0,105.0,109.0,116.0,111.0,145.0,127.0,107.0,124.0,109.0
1,2022,3,133.0,140.0,141.0,137.0,105.0,109.0,116.0,111.0,145.0,127.0,107.0,124.0
1,2022,3,129.0,133.0,140.0,141.0,137.0,105.0,109.0,116.0,111.0,145.0,127.0,107.0
1,2022,3,121.0,129.0,133.0,140.0,141.0,137.0,105.0,109.0,116.0,111.0,145.0,127.0
1,2022,3,123.0,121.0,129.0,133.0,140.0,141.0,137.0,105.0,109.0,116.0,111.0,145.0
1,2022,3,136.0,123.0,121.0,129.0,133.0,140.0,141.0,137.0,105.0,109.0,116.0,111.0
1,2022,3,111.0,136.0,123.0,121.0,129.0,133.0,140.0,141.0,137.0,105.0,109.0,116.0
1,2023,3,108.0,111.0,136.0,123.0,121.0,129.0,133.0,140.0,141.0,137.0,105.0,109.0
1,2023,3,95.0,108.0,111.0,136.0,123.0,121.0,129.0,133.0,140.0,141.0,137.0,105.0
1,2023,3,101.0,95.0,108.0,111.0,136.0,123.0,121.0,129.0,133.0,140.0,141.0,137.0
1,2023,3,105.0,101.0,95.0,108.0,111.0,136.0,123.0,121.0,129.0,133.0,140.0,141.0
1,2023,3,124.0,105.0,101.0,95.0,108.0,111.0,136.0,123.0,121.0,129.0,133.0,140.0
1,2023,3,132.0,124.0,105.0,101.0,95.0,108.0,111.0,136.0,123.0,121.0,129.0,133.0
1,2023,3,123.0,132.0,124.0,105.0,101.0,95.0,108.0,111.0,136.0,123.0,121.0,129.0
1,2023,3,106.0,123.0,132.0,124.0,105.0,101.0,95.0,108.0,111.0,136.0,123.0,121.0
1,2023,3,126.0,106.0,123.0,132.0,124.0,105.0,101.0,95.0,108.0,111.0,136.0,123.0
1,2023,3,124.0,126.0,106.0,123.0,132.0,124.0,105.0,101.0,95.0,108.0,111.0,136.0
1,2023,3,139.0,124.0,126.0,106.0,123.0,132.0,124.0,105.0,101.0,95.0,108.0,111.0
1,2023,3,138.0,139.0,124.0,126.0,106.0,123.0,132.0,124.0,105.0,101.0,95.0,108.0
1,2021,4,6.0,4.0,7.0,10.0,9.0,14.0,3.0,7.0,5.0,10.0,7.0,9.0
1,2021,4,6.0,6.0,4.0,7.0,10.0,9.0,14.0,3.0,7.0,5.0,10.0,7.0
1,2021,4,8.0,6.0,6.0,4.0,7.0,10.0,9.0,14.0,3.0,7.0,5.0,10.0
1,2021,4,10.0,8.0,6.0,6.0,4.0,7.0,10.0,9.0,14.0,3.0,7.0,5.0
1,2021,4,5.0,10.0,8.0,6.0,6.0,4.0,7.0,10.0,9.0,14.0,3.0,7.0
1,2021,4,11.0,5.0,10.0,8.0,6.0,6.0,4.0,7.0,10.0,9.0,14.0,3.0
1,2021,4,7.0,11.0,5.0,10.0,8.0,6.0,6.0,4.0,7.0,10.0,9.0,14.0
1,2021,4,3.0,7.0,11.0,5.0,10.0,8.0,6.0,6.0,4.0,7.0,10.0,9.0
1,2021,4,11.0,3.0,7.0,11.0,5.0,10.0,8.0,6.0,6.0,4.0,7.0,10.0
1,2021,4,6.0,11.0,3.0,7.0,11.0,5.0,10.0,8.0,6.0,6.0,4.0,7.0
1,2021,4,4.0,6.0,11.0,3.0,7.0,11.0,5.0,10.0,8.0,6.0,6.0,4.0
1,2021,4,4.0,4.0,6.0,11.0,3.0,7.0,11.0,5.0,10.0,8.0,6.0,6.0
1,2022,4,7.0,4.0,4.0,6.0,11.0,3.0,7.0,11.0,5.0,10.0,8.0,6.0
1,2022,4,9.0,7.0,4.0,4.0,6.0,11.0,3.0,7.0,11.0,5.0,10.0,8.0
1,2022,4,2.0,9.0,7.0,4.0,4.0,6.0,11.0,3.0,7.0,11.0,5.0,10.0
1,2022,4,3.0,2.0,9.0,7.0,4.0,4.0,6.0,11.0,3.0,7.0,11.0,5.0
1,2022,4,7.0,3.0,2.0,9.0,7.0,4.0,4.0,6.0,11.0,3.0,7.0,11.0
1,2022,4,6.0,7.0,3.0,2.0,9.0,7.0,4.0,4.0,6.0,11.0,3.0,7.0
1,2022,4,4.0,6.0,7.0,3.0,2.0,9.0,7.0,4.0,4.0,6.0,11.0,3.0
1,2022,4,9.0,4.0,6.0,7.0,3.0,2.0,9.0,7.0,4.0,4.0,6.0,11.0
1,2022,4,6.0,9.0,4.0,6.0,7.0,3.0,2.0,9.0,7.0,4.0,4.0,6.0
1,2022,4,7.0,6.0,9.0,4.0,6.0,7.0,3.0,2.0,9.0,7.0,4.0,4.0
1,2022,4,4.0,7.0,6.0,9.0,4.0,6.0,7.0,3.0,2.0,9.0,7.0,4.0
1,2022,4,3.0,4.0,7.0,6.0,9.0,4.0,6.0,7.0,3.0,2.0,9.0,7.0
1,2023,4,3.0,3.0,4.0,7.0,6.0,9.0,4.0,6.0,7.0,3.0,2.0,9.0
1,2023,4,3.0,3.0,3.0,4.0,7.0,6.0,9.0,4.0,6.0,7.0,3.0,2.0
1,2023,4,3.0,3.0,3.0,3.0,4.0,7.0,6.0,9.0,4.0,6.0,7.0,3.0
1,2023,4,5.0,3.0,3.0,3.0,3.0,4.0,7.0,6.0,9.0,4.0,6.0,7.0
1,2023,4,5.0,5.0,3.0,3.0,3.0,3.0,4.0,7.0,6.0,9.0,4.0,6.0
1,2023,4,2.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,7.0,6.0,9.0,4.0
1,2023,4,7.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,7.0,6.0,9.0
1,2023,4,6.0,7.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,7.0,6.0
1,2023,4,8.0,6.0,7.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,7.0
1,2023,4,2.0,8.0,6.0,7.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0
1,2023,4,11.0,2.0,8.0,6.0,7.0,2.0,5.0,5.0,3.0,3.0,3.0,3.0
1,2023,4,5.0,11.0,2.0,8.0,6.0,7.0,2.0,5.0,5.0,3.0,3.0,3.0
1,2021,5,11.0,15.0,33.0,16.0,20.0,18.0,12.0,5.0,9.0,14.0,35.0,16.0
1,2021,5,16.0,11.0,15.0,33.0,16.0,20.0,18.0,12.0,5.0,9.0,14.0,35.0
1,2021,5,16.0,16.0,11.0,15.0,33.0,16.0,20.0,18.0,12.0,5.0,9.0,14.0
1,2021,5,4.0,16.0,16.0,11.0,15.0,33.0,16.0,20.0,18.0,12.0,5.0,9.0
1,2021,5,28.0,4.0,16.0,16.0,11.0,15.0,33.0,16.0,20.0,18.0,12.0,5.0
1,2021,5,12.0,28.0,4.0,16.0,16.0,11.0,15.0,33.0,16.0,20.0,18.0,12.0
1,2021,5,17.0,12.0,28.0,4.0,16.0,16.0,11.0,15.0,33.0,16.0,20.0,18.0
1,2021,5,7.0,17.0,12.0,28.0,4.0,16.0,16.0,11.0,15.0,33.0,16.0,20.0
1,2021,5,13.0,7.0,17.0,12.0,28.0,4.0,16.0,16.0,11.0,15.0,33.0,16.0
1,2021,5,16.0,13.0,7.0,17.0,12.0,28.0,4.0,16.0,16.0,11.0,15.0,33.0
1,2021,5,12.0,16.0,13.0,7.0,17.0,12.0,28.0,4.0,16.0,16.0,11.0,15.0
1,2021,5,16.0,12.0,16.0,13.0,7.0,17.0,12.0,28.0,4.0,16.0,16.0,11.0
1,2022,5,5.0,16.0,12.0,16.0,13.0,7.0,17.0,12.0,28.0,4.0,16.0,16.0
1,2022,5,6.0,5.0,16.0,12.0,16.0,13.0,7.0,17.0,12.0,28.0,4.0,16.0
1,2022,5,11.0,6.0,5.0,16.0,12.0,16.0,13.0,7.0,17.0,12.0,28.0,4.0
1,2022,5,15.0,11.0,6.0,5.0,16.0,12.0,16.0,13.0,7.0,17.0,12.0,28.0
1,2022,5,12.0,15.0,11.0,6.0,5.0,16.0,12.0,16.0,13.0,7.0,17.0,12.0
1,2022,5,12.0,12.0,15.0,11.0,6.0,5.0,16.0,12.0,16.0,13.0,7.0,17.0
1,2022,5,26.0,12.0,12.0,15.0,11.0,6.0,5.0,16.0,12.0,16.0,13.0,7.0
1,2022,5,7.0,26.0,12.0,12.0,15.0,11.0,6.0,5.0,16.0,12.0,16.0,13.0
1,2022,5,6.0,7.0,26.0,12.0,12.0,15.0,11.0,6.0,5.0,16.0,12.0,16.0
1,2022,5,15.0,6.0,7.0,26.0,12.0,12.0,15.0,11.0,6.0,5.0,16.0,12.0
1,2022,5,8.0,15.0,6.0,7.0,26.0,12.0,12.0,15.0,11.0,6.0,5.0,16.0
1,2022,5,9.0,8.0,15.0,6.0,7.0,26.0,12.0,12.0,15.0,11.0,6.0,5.0
