Region;Brott;År;Period;Antal;/100 000 inv
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;276;283;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;212;217;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;195;200;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;182;186;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;271;277;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;274;280;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;273;279;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;191;196;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;190;195;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;212;217;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;276;283;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;212;217;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jan;68;70;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Feb;76;78;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Mar;87;89;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Apr;93;95;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Maj;116;119;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jun;68;70;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jul;74;76;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Aug;77;79;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Sep;96;98;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Okt;124;127;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Nov;80;82;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Dec;73;75;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;195;200;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;182;186;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;271;277;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;274;280;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;273;279;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;191;196;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;190;195;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;212;217;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;276;283;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;212;217;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jan;68;70;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Feb;76;78;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Mar;87;89;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Apr;93;95;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Maj;116;119;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jun;68;70;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jul;74;76;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Aug;77;79;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Sep;96;98;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Okt;124;127;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Nov;80;82;
Haninge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Dec;73;75;
Haninge kommun;därav misshandel inkl. grov;2023 prel.;Jan;62;63;
Haninge kommun;därav misshandel inkl. grov;2023 prel.;Feb;71;73;
Haninge kommun;därav misshandel inkl. grov;2023 prel.;Mar;84;86;
Haninge kommun;därav misshandel inkl. grov;2023 prel.;Apr;91;93;
Haninge kommun;därav misshandel inkl. grov;2023 prel.;Maj;102;104;
Haninge kommun;därav misshandel inkl. grov;2023 prel.;Jun;63;64;
Haninge kommun;därav misshandel inkl. grov;2023 prel.;Jul;61;62;
Haninge kommun;därav misshandel inkl. grov;2023 prel.;Aug;70;72;
Haninge kommun;därav misshandel inkl. grov;2023 prel.;Sep;84;86;
Haninge kommun;därav misshandel inkl. grov;2023 prel.;Okt;111;114;
Haninge kommun;därav misshandel inkl. grov;2023 prel.;Nov;77;79;
Haninge kommun;därav misshandel inkl. grov;2023 prel.;Dec;68;70;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;195;200;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;182;186;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;271;277;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;274;280;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;273;279;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;191;196;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;190;195;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;212;217;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;276;283;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;212;217;
Haninge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Jan;114;117;
Haninge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Feb;86;88;
Haninge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Mar;152;156;
Haninge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Apr;152;156;
Haninge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Maj;138;141;
Haninge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Jun;108;111;
Haninge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Jul;97;99;
Haninge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Aug;116;119;
Haninge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Sep;103;105;
Haninge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Okt;137;140;
Haninge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Nov;125;128;
Haninge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Dec;124;127;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;195;200;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;182;186;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;271;277;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;274;280;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;273;279;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;191;196;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;190;195;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;212;217;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;276;283;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;212;217;
Haninge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Jan;5;5;
Haninge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Feb;0;0;
Haninge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Mar;6;6;
Haninge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Apr;5;5;
Haninge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Maj;9;9;
Haninge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Jun;4;4;
Haninge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Jul;6;6;
Haninge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Aug;4;4;
Haninge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Sep;9;9;
Haninge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Okt;7;7;
Haninge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Nov;6;6;
Haninge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Dec;2;2;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;195;200;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;182;186;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;271;277;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;274;280;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;273;279;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;191;196;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;190;195;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;212;217;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;276;283;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;212;217;
Haninge kommun;6 kap. Sexualbrott;2023 prel.;Jan;5;5;
Haninge kommun;6 kap. Sexualbrott;2023 prel.;Feb;15;15;
Haninge kommun;6 kap. Sexualbrott;2023 prel.;Mar;26;27;
Haninge kommun;6 kap. Sexualbrott;2023 prel.;Apr;21;21;
Haninge kommun;6 kap. Sexualbrott;2023 prel.;Maj;10;10;
Haninge kommun;6 kap. Sexualbrott;2023 prel.;Jun;10;10;
Haninge kommun;6 kap. Sexualbrott;2023 prel.;Jul;11;11;
Haninge kommun;6 kap. Sexualbrott;2023 prel.;Aug;15;15;
Haninge kommun;6 kap. Sexualbrott;2023 prel.;Sep;15;15;
Haninge kommun;6 kap. Sexualbrott;2023 prel.;Okt;7;7;
Haninge kommun;6 kap. Sexualbrott;2023 prel.;Nov;12;12;
Haninge kommun;6 kap. Sexualbrott;2023 prel.;Dec;13;13;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;195;200;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;182;186;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;271;277;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;274;280;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;273;279;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;191;196;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;190;195;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;212;217;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;276;283;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;223;228;
Haninge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;212;217;
Haninge kommun;7 kap. Brott mot familj;2023 prel.;Jan;3;3;
Haninge kommun;7 kap. Brott mot familj;2023 prel.;Feb;5;5;
Haninge kommun;7 kap. Brott mot familj;2023 prel.;Mar;0;0;
Haninge kommun;7 kap. Brott mot familj;2023 prel.;Apr;3;3;
Haninge kommun;7 kap. Brott mot familj;2023 prel.;Maj;0;0;
Haninge kommun;7 kap. Brott mot familj;2023 prel.;Jun;1;1;
Haninge kommun;7 kap. Brott mot familj;2023 prel.;Jul;2;2;
Haninge kommun;7 kap. Brott mot familj;2023 prel.;Aug;0;0;
Haninge kommun;7 kap. Brott mot familj;2023 prel.;Sep;0;0;
Haninge kommun;7 kap. Brott mot familj;2023 prel.;Okt;1;1;
Haninge kommun;7 kap. Brott mot familj;2023 prel.;Nov;0;0;
Haninge kommun;7 kap. Brott mot familj;2023 prel.;Dec;0;0;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;212;185;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;189;165;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;303;265;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;254;222;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;307;268;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;255;223;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;211;184;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;222;194;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;250;218;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;260;227;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;265;231;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;212;185;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;189;165;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;303;265;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;254;222;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;307;268;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;255;223;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;211;184;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;222;194;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;250;218;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;260;227;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;265;231;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jan;72;63;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Feb;74;65;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Mar;118;103;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Apr;91;79;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Maj;101;88;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jun;86;75;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jul;83;72;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Aug;76;66;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Sep;86;75;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Okt;94;82;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Nov;92;80;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Dec;108;94;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;212;185;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;189;165;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;303;265;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;254;222;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;307;268;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;255;223;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;211;184;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;222;194;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;250;218;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;260;227;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;265;231;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jan;72;63;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Feb;74;65;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Mar;118;103;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Apr;91;79;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Maj;101;88;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jun;86;75;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Jul;83;72;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Aug;76;66;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Sep;86;75;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Okt;94;82;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Nov;92;80;
Huddinge kommun;3 kap. Brott mot liv och hälsa;2023 prel.;Dec;108;94;
Huddinge kommun;därav misshandel inkl. grov;2023 prel.;Jan;69;60;
Huddinge kommun;därav misshandel inkl. grov;2023 prel.;Feb;70;61;
Huddinge kommun;därav misshandel inkl. grov;2023 prel.;Mar;110;96;
Huddinge kommun;därav misshandel inkl. grov;2023 prel.;Apr;86;75;
Huddinge kommun;därav misshandel inkl. grov;2023 prel.;Maj;97;85;
Huddinge kommun;därav misshandel inkl. grov;2023 prel.;Jun;82;72;
Huddinge kommun;därav misshandel inkl. grov;2023 prel.;Jul;73;64;
Huddinge kommun;därav misshandel inkl. grov;2023 prel.;Aug;72;63;
Huddinge kommun;därav misshandel inkl. grov;2023 prel.;Sep;82;72;
Huddinge kommun;därav misshandel inkl. grov;2023 prel.;Okt;91;79;
Huddinge kommun;därav misshandel inkl. grov;2023 prel.;Nov;87;76;
Huddinge kommun;därav misshandel inkl. grov;2023 prel.;Dec;104;91;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;212;185;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;189;165;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;303;265;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;254;222;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;307;268;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;255;223;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;211;184;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;222;194;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;250;218;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;260;227;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;265;231;
Huddinge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Jan;116;101;
Huddinge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Feb;99;86;
Huddinge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Mar;148;129;
Huddinge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Apr;143;125;
Huddinge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Maj;178;155;
Huddinge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Jun;146;128;
Huddinge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Jul;107;93;
Huddinge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Aug;131;114;
Huddinge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Sep;136;119;
Huddinge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Okt;148;129;
Huddinge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Nov;102;89;
Huddinge kommun;4 kap. Brott mot frihet och frid;2023 prel.;Dec;143;125;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;212;185;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;189;165;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;303;265;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;254;222;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;307;268;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;255;223;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;211;184;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;222;194;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;250;218;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;260;227;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;265;231;
Huddinge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Jan;10;9;
Huddinge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Feb;5;4;
Huddinge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Mar;13;11;
Huddinge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Apr;4;3;
Huddinge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Maj;7;6;
Huddinge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Jun;6;5;
Huddinge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Jul;6;5;
Huddinge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Aug;4;3;
Huddinge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Sep;10;9;
Huddinge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Okt;1;1;
Huddinge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Nov;6;5;
Huddinge kommun;5 kap. Ärekränkningsbrott;2023 prel.;Dec;5;4;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;212;185;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;189;165;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;303;265;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;254;222;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;307;268;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;255;223;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;211;184;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;222;194;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;250;218;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;260;227;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;265;231;
Huddinge kommun;6 kap. Sexualbrott;2023 prel.;Jan;10;9;
Huddinge kommun;6 kap. Sexualbrott;2023 prel.;Feb;8;7;
Huddinge kommun;6 kap. Sexualbrott;2023 prel.;Mar;22;19;
Huddinge kommun;6 kap. Sexualbrott;2023 prel.;Apr;14;12;
Huddinge kommun;6 kap. Sexualbrott;2023 prel.;Maj;17;15;
Huddinge kommun;6 kap. Sexualbrott;2023 prel.;Jun;15;13;
Huddinge kommun;6 kap. Sexualbrott;2023 prel.;Jul;14;12;
Huddinge kommun;6 kap. Sexualbrott;2023 prel.;Aug;11;10;
Huddinge kommun;6 kap. Sexualbrott;2023 prel.;Sep;17;15;
Huddinge kommun;6 kap. Sexualbrott;2023 prel.;Okt;17;15;
Huddinge kommun;6 kap. Sexualbrott;2023 prel.;Nov;11;10;
Huddinge kommun;6 kap. Sexualbrott;2023 prel.;Dec;7;6;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jan;212;185;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Feb;189;165;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Mar;303;265;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Apr;254;222;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Maj;307;268;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jun;255;223;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Jul;211;184;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Aug;222;194;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Sep;250;218;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Okt;260;227;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Nov;214;187;
Huddinge kommun;3-7 kap. Brott mot person;2023 prel.;Dec;265;231;
Huddinge kommun;7 kap. Brott mot familj;2023 prel.;Jan;4;3;
Huddinge kommun;7 kap. Brott mot familj;2023 prel.;Feb;3;3;
Huddinge kommun;7 kap. Brott mot familj;2023 prel.;Mar;2;2;
Huddinge kommun;7 kap. Brott mot familj;2023 prel.;Apr;2;2;
Huddinge kommun;7 kap. Brott mot familj;2023 prel.;Maj;4;3;
Huddinge kommun;7 kap. Brott mot familj;2023 prel.;Jun;2;2;
Huddinge kommun;7 kap. Brott mot familj;2023 prel.;Jul;1;1;
Huddinge kommun;7 kap. Brott mot familj;2023 prel.;Aug;0;0;
Huddinge kommun;7 kap. Brott mot familj;2023 prel.;Sep;1;1;
Huddinge kommun;7 kap. Brott mot familj;2023 prel.;Okt;0;0;
Huddinge kommun;7 kap. Brott mot familj;2023 prel.;Nov;3;3;
Huddinge kommun;7 kap. Brott mot familj;2023 prel.;Dec;2;2;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Jan;168;197;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Feb;148;173;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Mar;181;212;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Apr;161;188;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Maj;229;268;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Jun;167;195;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Jul;141;165;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Aug;149;174;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Sep;171;200;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Okt;204;239;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Nov;188;220;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Dec;174;204;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Jan;168;197;
Järfälla kommun;3-7 kap. Brott mot person;2023 prel.;Feb;148;173;
